M011,Őrző amulett,Amulett,Varázs,750,0,,Defense,1,nem,Rúnás amulett amely tompítja a beérkező csapásokat.,2
M012,Harcos amulett,Amulett,Varázs,900,0,,Damage,2,nem,Apró kardot formázó függő amely erőt ad a támadáshoz.,2
M013,Fürgeség amulettje,Amulett,Varázs,1050,0,,Initiative,3,nem,Szárnyas medál amely gyorsabb reagálásra ösztönöz.,3
M014,Élet amulettje,Amulett,Varázs,1300,0,,BattleHeal,8,nem,Zöld kristály amely minden csata kezdetén gyógyító energiát ad.,3
M015,Mannaforrás amulettje,Amulett,Varázs,1450,0,,BattleMana,8,nem,Kék kristálymedál amely csata elején mannát állít helyre.,4
M016,Vadász amulettje,Amulett,Varázs,1550,0,,Hit,2,nem,Agancs alakú amulett amely segít megtalálni az ellenfél gyenge pontját.,4
LMI-R001,Tűzúr gyűrűje,Varázsgyűrű,Legendás,12000,0,,Damage,5,nem,Olvadt aranyból készült gyűrű örökké izzó rubinnal.,7
LMI-R002,Az Idő gyűrűje,Varázsgyűrű,Legendás,14500,0,,Initiative,8,nem,Ősi gyűrű amely egy szívdobbanással a világ elé helyezi viselőjét.,9
LMI-R003,Végzetpecsét,Varázsgyűrű,Legendás,15500,0,,Hit,5,nem,Fekete pecsétgyűrű amely kijelöli az elkerülhetetlen találat helyét.,9
LMI-R004,Aegis gyűrűje,Varázsgyűrű,Legendás,17000,0,,Defense,6,nem,Fehérarany gyűrű egy elveszett isteni pajzs szilánkjával.,10
LMI-R005,Újjászületés köre,Varázsgyűrű,Legendás,19000,0,,BattleHeal,20,nem,Főnixtollat rejtő gyűrű amely minden csata előtt életet lehel viselőjébe.,11
LMI-A001,Sárkányszív amulett,Amulett,Legendás,13500,0,,Damage,4,nem,Kristályba zárt sárkányszív lüktet benne tüzes erővel.,8
LMI-A002,Isteni őrző,Amulett,Legendás,17500,0,,Defense,7,nem,Szárnyas amulett amely láthatatlan őrangyalt idéz viselője mellé.,10
LMI-A003,Végtelen forrás,Amulett,Legendás,18500,0,,BattleMana,20,nem,Mélyén soha ki nem hunyó kék csillag táplálja a varázserőt.,11
LMI-A004,Trollkirály szíve,Amulett,Legendás,16500,0,,BattleHeal,25,nem,Ősi zöld kő elképesztő regeneráló erővel.,10
LMI-A005,Csillagvadász medálja,Amulett,Legendás,15000,0,,Hit,4,nem,Ezüst csillagtérkép amely megmutatja minden ellenfél végzetes pontját.,9
MW001,Parázspálca,Varázspálca,Varázs,1200,5,S003,None,0,nem,Öt Égő kéz varázslatot tároló meleg tapintású pálca.,3
MW002,Villámpálca,Varázspálca,Varázs,2400,4,S004,None,0,nem,Négy Villámcsapás töltetet hordozó rézveretes pálca.,5
MW003,Lángnyíl pálcája,Varázspálca,Varázs,1900,6,S005,None,0,nem,Hat Lángoló nyíl varázslatot rejtő vörös pálca.,4
MW004,Tűzgolyók pálcája,Varázspálca,Varázs,4200,5,S007,None,0,nem,Öt pusztító Tűzgolyó töltettel rendelkező obszidián pálca.,7
MW005,Jégvihar pálcája,Varázspálca,Varázs,4800,4,S008,None,0,nem,Négy Jégvihar varázslatot őrző dérlepte pálca.,7
MW006,Villámvihar pálcája,Varázspálca,Varázs,5600,3,S009,None,0,nem,Három Villámvihar töltetet tartalmazó veszélyesen vibráló pálca.,8
MW007,Teleportáció pálcája,Varázspálca,Varázs,6200,5,S010,None,0,nem,Öt Teleportáció varázslatot tároló csavart kristálypálca.,9
MW008,Lövedékzápor pálcája,Varázspálca,Varázs,2100,8,S001,None,0,nem,Nyolc Mágikus lövedék töltettel ellátott megbízható pálca.,4
MS002,Fagyasztó érintés tekercse,Varázstekercs,Varázs,220,1,S002,None,0,igen,Egyetlen Fagyasztó érintés varázslatot tartalmazó tekercs.,1
MS003,Égő kéz tekercse,Varázstekercs,Varázs,250,1,S003,None,0,igen,Egyetlen Égő kéz varázslatot tartalmazó tekercs.,1
MS004,Villámcsapás tekercse,Varázstekercs,Varázs,380,1,S004,None,0,igen,Egyetlen Villámcsapás varázslatot tartalmazó tekercs.,2
MS005,Lángoló nyíl tekercse,Varázstekercs,Varázs,330,1,S005,None,0,igen,Egyetlen Lángoló nyíl varázslatot tartalmazó tekercs.,2
MS006,Láthatatlanság tekercse,Varázstekercs,Varázs,600,1,S006,None,0,igen,Egyetlen Láthatatlanság varázslatot tartalmazó tekercs.,3
MS007,Tűzgolyó tekercse,Varázstekercs,Varázs,750,1,S007,None,0,igen,Egyetlen Tűzgolyó varázslatot tartalmazó tekercs.,4
MS008,Jégvihar tekercse,Varázstekercs,Varázs,900,1,S008,None,0,igen,Egyetlen Jégvihar varázslatot tartalmazó tekercs.,5
MS009,Villámvihar tekercse,Varázstekercs,Varázs,1100,1,S009,None,0,igen,Egyetlen Villámvihar varázslatot tartalmazó tekercs.,6
MS010,Teleportáció tekercse,Varázstekercs,Varázs,1300,1,S010,None,0,igen,Egyetlen Teleportáció varázslatot tartalmazó tekercs.,7
MS011,Meteorzápor tekercse,Varázstekercs,Varázs,1800,1,S011,None,0,igen,Egyetlen Meteorzápor varázslatot tartalmazó ritka tekercs.,9
MS012,Időmegállítás tekercse,Varázstekercs,Legendás,3500,1,S012,None,0,igen,Egyetlen Időmegállítás varázslatot őrző legendás tekercs.,12
PS001,Gyógyító érintés tekercse,Varázstekercs,Varázs,220,1,P001,None,0,igen,Egyetlen Gyógyító érintés papi varázslat mágusok által használható másolata.,1
PS002,Szent fény tekercse,Varázstekercs,Varázs,280,1,P002,None,0,igen,Egyetlen Szent fény papi varázslat mágusok által használható másolata.,1
PS003,Áldás tekercse,Varázstekercs,Varázs,320,1,P003,None,0,igen,Egyetlen Áldás papi varázslat mágusok által használható másolata.,2
PS004,Szent pajzs tekercse,Varázstekercs,Varázs,420,1,P004,None,0,igen,Egyetlen Szent pajzs papi varázslat mágusok által használható másolata.,2
PS005,Gyógyítás tekercse,Varázstekercs,Varázs,600,1,P005,None,0,igen,Egyetlen Gyógyítás papi varázslat mágusok által használható másolata.,3
PS006,Méregűzés tekercse,Varázstekercs,Varázs,500,1,P006,None,0,igen,Egyetlen Méregűzés papi varázslat mágusok által használható másolata.,3
PS007,Védelem a gonosztól tekercse,Varázstekercs,Varázs,700,1,P007,None,0,igen,Egyetlen Védelem a gonosztól papi varázslat mágusok által használható másolata.,4
PS008,Feltámasztás tekercse,Varázstekercs,Legendás,2500,1,P008,None,0,igen,Egyetlen Feltámasztás papi varázslat mágusok által használható legendás másolata.,10
PS009,Szent csapás tekercse,Varázstekercs,Varázs,900,1,P009,None,0,igen,Egyetlen Szent csapás papi varázslat mágusok által használható másolata.,5
PS010,Isteni védelem tekercse,Varázstekercs,Varázs,1200,1,P010,None,0,igen,Egyetlen Isteni védelem papi varázslat mágusok által használható másolata.,6
PS011,Szent ítélet tekercse,Varázstekercs,Legendás,1900,1,P011,None,0,igen,Egyetlen Szent ítélet papi varázslat mágusok által használható legendás másolata.,8
PS012,Isteni csoda tekercse,Varázstekercs,Legendás,4000,1,P012,None,0,igen,Egyetlen Isteni csoda papi varázslat mágusok által használható legendás másolata.,12

#Varázslatok
Id,Név
S001,Mágikus lövedék
S002,Fagyasztó érintés
S003,Égő kéz
S004,Villámcsapás
S005,Lángoló nyíl
S006,Láthatatlanság
S007,Tűzgolyó
S008,Jégvihar
S009,Villámvihar
S010,Teleportáció
S011,Meteorzápor
S012,Időmegállítás

#Papi varázslatok
Id,Név
P001,Gyógyító érintés
P002,Szent fény
P003,Áldás
P004,Szent pajzs
P005,Gyógyítás
P006,Méregűzés
P007,Védelem a gonosztól
P008,Feltámasztás
P009,Szent csapás
P010,Isteni védelem
P011,Szent ítélet
P012,Isteni csoda

#Faji képességbónuszok
FajId,Erő,Ügyesség,Egészség,Intelligencia
R001,0,0,0,0
R002,1,-4,3,0
R003,-2,2,-2,2
R004,3,-1,1,-3

#Osztály képességminimumok
OsztályId,Erő,Ügyesség,Egészség,Intelligencia
C001,7,2,8,2
C002,9,3,6,1
C003,8,2,6,4
C004,5,9,4,5
C005,6,3,5,6
C006,3,3,2,8

#Osztály kezdőfelszerelés
OsztályId,Fegyver1Id,Fegyver2Id,PáncélId,VarázstárgyId,HátizsákId,HátizsákId
C001,W004,,A002,,T001,T002
C002,W010,,A002,,T001,T002
C003,W004,W014,A004,,T001,T002
C005,W005,,A001,M003,T001,T002
C004,W001,,A002,,T001,T002
C006,W001,,A001,M004,T001,T002

#Egészség által adott életerő minimum
Egészség,Életerő
1,15
2,20
3,25
4,30
5,35
6,40
7,50
8,60
9,70
10,85
11,100
12,110
13,120

#Intelligencia által adott manna minimum
Intelligencia,Manna
1,15
2,20
3,25
4,30
5,35
6,40
7,50
8,60
9,70
10,85
11,100
12,110
13,120
